,DELIVERY_START,load_forecast,coal_power_available,gas_power_available,nucelear_power_available,wind_power_forecasts_average,solar_power_forecasts_average,wind_power_forecasts_std,solar_power_forecasts_std,predicted_spot_price,year,month,day,seconds
3372,2023-03-27 11:00:00+02:00,56806.0,3386.0,11367.0,36990.0,3268.0,6858.0,58.51919968716383,99.66481406895196,114.0614758056826,2023,03,27,39600
3373,2022-01-12 14:00:00+01:00,76950.0,3386.0,11487.0,48973.0,1756.0,4343.0,66.7473286533097,25.516430692675243,176.76601395872802,2022,01,12,50400
3374,2022-01-21 05:00:00+01:00,67904.0,3386.0,11487.0,49697.0,4263.0,0.0,23.809222687171843,0.0,129.91633598520292,2022,01,21,18000
3375,2023-03-14 00:00:00+01:00,46174.0,3386.0,11480.0,38315.0,14134.0,0.0,33.50197535879283,0.0,87.30381933383218,2023,03,14,0
3376,2022-04-04 01:00:00+02:00,58939.0,2806.0,11567.0,33375.0,1690.0,0.0,82.2564140177458,0.0,137.34918991983307,2022,04,04,3600
3377,2022-04-15 23:00:00+02:00,46208.0,2226.0,11567.0,34375.0,4275.0,0.0,309.43419435304946,0.0,109.92433513234887,2022,04,15,82800
3378,2022-05-16 15:00:00+02:00,48652.0,2226.0,11076.0,29150.0,2563.0,8011.0,136.20077092292811,71.34328649304861,90.77147701363118,2022,05,16,54000
3379,2022-03-14 01:00:00+01:00,54183.0,2806.0,11952.0,36810.0,4462.0,0.0,145.46366030933032,0.0,125.74815607036923,2022,03,14,3600
3380,2022-05-13 18:00:00+02:00,46746.0,2806.0,11140.0,29555.0,1382.0,3683.0,104.1320094727141,51.59853418614489,108.05715980277199,2022,05,13,64800
3381,2022-05-02 04:00:00+02:00,35843.0,2676.0,11140.0,29500.0,2073.0,0.0,63.61508535691298,0.0,83.82395378622819,2022,05,02,14400
3382,2022-04-20 04:00:00+02:00,40202.0,2806.0,11140.0,33438.0,4082.0,0.0,54.937635468317005,0.0,82.4762153067315,2022,04,20,14400
3383,2022-04-05 13:00:00+02:00,64533.0,2806.0,11567.0,33485.0,5293.0,5771.0,234.14715221178545,206.3402308074537,135.8724022831108,2022,04,05,46800
3384,2022-03-02 07:00:00+01:00,68416.0,3386.0,11952.0,43290.0,2675.0,122.0,146.10803818931157,2.1999702909461645,149.11776469322456,2022,03,02,25200
3385,2022-01-01 04:00:00+01:00,45158.0,3386.0,11487.0,44118.0,3288.0,0.0,44.29111213752825,0.0,86.29725291395606,2022,01,01,14400
3386,2022-04-09 00:00:00+02:00,53483.0,2226.0,11567.0,31530.0,5773.0,0.0,92.0292827793896,0.0,120.3367008904186,2022,04,09,0
3387,2022-04-10 14:00:00+02:00,48227.0,2226.0,11567.0,32540.0,1649.0,8471.0,18.244168197059928,47.21041759412591,90.96370480359984,2022,04,10,50400
3388,2022-12-14 01:00:00+01:00,66600.0,3386.0,11945.0,41510.0,2730.0,0.0,60.45829870541307,0.0,155.51759918861683,2022,12,14,3600
3389,2022-03-21 20:00:00+01:00,57910.0,3386.0,11952.0,36125.0,4516.0,0.0,293.8797724153886,0.0,159.48351580338968,2022,03,21,72000
3390,2022-03-10 22:00:00+01:00,58105.0,3386.0,11952.0,42155.0,7091.0,0.0,124.06058427812007,0.0,146.62109951508097,2022,03,10,79200
3391,2022-06-22 15:00:00+02:00,51705.0,2226.0,10555.0,29612.0,1627.0,6051.0,147.11938786480292,140.50052250933686,101.71327215642022,2022,06,22,54000
3392,2022-02-10 10:00:00+01:00,71152.0,3386.0,11667.0,46407.0,3012.0,3153.0,45.68923873241606,35.02753352114821,177.2132790885894,2022,02,10,36000
3393,2022-12-04 03:00:00+01:00,53521.0,3386.0,11945.0,38460.0,3370.0,0.0,75.61011102285784,0.0,134.6788406398814,2022,12,04,10800
3394,2022-10-20 02:00:00+02:00,38206.0,2226.0,11480.0,30105.0,5291.0,0.0,100.69055683277418,0.0,84.84971566221694,2022,10,20,7200
3395,2022-08-31 17:00:00+02:00,49156.0,2226.0,10857.0,25310.0,2086.0,4152.0,74.0968263999188,147.41052707342007,106.5712095237316,2022,08,31,61200
3396,2022-03-09 08:00:00+01:00,69944.0,3386.0,11952.0,43180.0,3754.0,1561.0,69.02327446811441,16.45046039048226,175.79924990931664,2022,03,09,28800
3397,2022-11-25 08:00:00+01:00,61540.0,2806.0,11480.0,34324.0,4926.0,457.0,60.1189724602243,8.290675130388781,132.13823448896966,2022,11,25,28800
3398,2022-01-11 01:00:00+01:00,66864.0,3386.0,11487.0,48973.0,2521.0,0.0,94.39715848166064,0.0,139.17897307483395,2022,01,11,3600
3399,2022-05-07 12:00:00+02:00,45277.0,2806.0,11140.0,28680.0,1683.0,7778.0,39.03777289265236,23.59600054733985,81.1200618077611,2022,05,07,43200
3400,2022-06-15 08:00:00+02:00,48497.0,2226.0,10255.0,29075.0,1241.0,2793.0,27.926373787894047,37.28901431032066,110.99780931445888,2022,06,15,28800
3401,2022-12-18 05:00:00+01:00,62150.0,3386.0,11795.0,42410.0,5335.0,0.0,150.15735754915198,0.0,132.7467681615,2022,12,18,18000
3402,2022-03-01 20:00:00+01:00,66467.0,3386.0,11952.0,43290.0,2507.0,0.0,280.4869688283928,0.0,184.79895014777068,2022,03,01,72000
3403,2022-10-14 04:00:00+02:00,37162.0,2226.0,11480.0,31585.0,3005.0,0.0,155.16604009898558,0.0,89.78538590778189,2022,10,14,14400
3404,2022-10-26 23:00:00+02:00,43384.0,2806.0,11480.0,30165.0,5014.0,0.0,343.1508299035457,0.0,97.78545800020223,2022,10,26,82800
3405,2022-09-22 08:00:00+02:00,50257.0,2226.0,10819.0,28820.0,1825.0,1140.0,29.90404042912814,3.760280027119341,117.49277715609102,2022,09,22,28800
3406,2022-10-01 03:00:00+02:00,38337.0,2226.0,11277.0,30785.0,12256.0,0.0,28.067670328103112,0.0,60.67143852531175,2022,10,01,10800
3407,2022-10-11 10:00:00+02:00,50721.0,2226.0,11310.0,31055.0,2195.0,3244.0,40.045399073153234,88.20467878450161,118.57918956997952,2022,10,11,36000
3408,2022-05-20 19:00:00+02:00,48215.0,2806.0,11140.0,29995.0,5419.0,1942.0,429.6189553841832,14.677052599751551,98.60422920962039,2022,05,20,68400
3409,2022-04-17 15:00:00+02:00,35805.0,2226.0,11140.0,31728.0,1992.0,8271.0,433.1401290905421,123.65747302496764,61.57792806581923,2022,04,17,54000
3410,2022-03-18 11:00:00+01:00,59969.0,2806.0,11952.0,36810.0,7798.0,5001.0,46.24854705366591,117.40778609314698,132.87227711720448,2022,03,18,39600
3411,2022-11-13 14:00:00+01:00,41784.0,2806.0,11945.0,32285.0,1515.0,4718.0,26.24499952371877,39.28328487522684,87.54198749339088,2022,11,13,50400
3412,2022-06-14 12:00:00+02:00,53374.0,2226.0,10255.0,30150.0,1264.0,9658.0,22.900181236260917,20.66255493569424,107.71520850992906,2022,06,14,43200
3413,2023-03-13 16:00:00+01:00,48179.0,3386.0,11945.0,38125.0,12709.0,3497.0,221.87514542807435,81.23101976110206,97.18342336551108,2023,03,13,57600
3414,2022-10-18 14:00:00+02:00,49383.0,2806.0,11480.0,29250.0,1792.0,6707.0,37.06362662099679,35.99042174685271,90.09717231827467,2022,10,18,50400
3415,2022-02-03 06:00:00+01:00,63734.0,2806.0,11487.0,50122.0,2862.0,0.0,109.83316224807406,0.0,127.36224664755198,2022,02,03,21600
3416,2022-06-06 03:00:00+02:00,33003.0,2226.0,10840.0,27265.0,2856.0,0.0,127.51926677444796,0.0,97.04345496924877,2022,06,06,10800
3417,2022-06-14 21:00:00+02:00,45982.0,2226.0,10255.0,30150.0,2257.0,208.0,91.51355177639094,8.363184629246025,127.17961557612058,2022,06,14,75600
3418,2022-10-08 07:00:00+02:00,37923.0,2226.0,11277.0,29475.0,2523.0,60.0,51.35716915416398,1.1143742932064953,88.37791041290876,2022,10,08,25200
3419,2022-10-18 19:00:00+02:00,51212.0,2806.0,11480.0,29250.0,3443.0,89.0,104.44823413272906,3.281985461794209,133.37730373384528,2022,10,18,68400
3420,2022-05-12 21:00:00+02:00,45467.0,2806.0,11140.0,29640.0,1944.0,71.0,53.81811667588968,2.8284271247462054,124.43144521908852,2022,05,12,75600
3421,2022-01-08 17:00:00+01:00,65703.0,3386.0,11102.0,49073.0,13760.0,69.0,121.56215994362184,8.042101517973814,149.76793183962204,2022,01,08,61200
3422,2022-04-11 22:00:00+02:00,50523.0,2226.0,11567.0,33630.0,7796.0,0.0,66.40371953628767,0.0,118.16836340922187,2022,04,11,79200
3423,2022-11-18 07:00:00+01:00,54732.0,2806.0,11480.0,32467.0,6812.0,70.0,83.18363023978512,3.3863431990035933,111.32298302717925,2022,11,18,25200
3424,2022-06-24 07:00:00+02:00,44754.0,2226.0,10555.0,31065.0,1882.0,878.0,71.31619731870173,20.731161225354317,97.34939336491763,2022,06,24,25200
3425,2022-12-22 06:00:00+01:00,52350.0,2226.0,11945.0,42415.0,13517.0,0.0,179.31038011866627,0.0,104.45971688865784,2022,12,22,21600
3426,2022-03-15 23:00:00+01:00,56366.0,2806.0,11952.0,36810.0,4494.0,0.0,426.8631169765322,0.0,142.58814937988384,2022,03,15,82800
3427,2022-10-24 08:00:00+02:00,46680.0,2806.0,11480.0,30165.0,9773.0,247.0,145.0035383836924,7.698781840659296,90.9056512523654,2022,10,24,28800
3428,2022-02-26 20:00:00+01:00,63426.0,3386.0,11487.0,43290.0,8228.0,0.0,95.69808261335749,0.0,164.40345975250466,2022,02,26,72000
3429,2022-06-07 06:00:00+02:00,38891.0,2226.0,10840.0,29343.0,2777.0,252.0,51.29935850482477,2.3763541031440245,87.65166111890167,2022,06,07,21600
3430,2022-10-15 10:00:00+02:00,43283.0,2226.0,11480.0,27700.0,7453.0,3405.0,525.2507026683494,20.69234647434604,77.03350512781049,2022,10,15,36000
3431,2022-10-07 15:00:00+02:00,46192.0,2806.0,11277.0,29230.0,1215.0,6099.0,134.50264350975084,162.7918014978672,81.20398369730577,2022,10,07,54000
3432,2022-04-07 13:00:00+02:00,60316.0,2226.0,11567.0,32275.0,13343.0,3722.0,44.6333282080568,64.54050762260096,134.61694403676142,2022,04,07,46800
3433,2022-03-01 08:00:00+01:00,72396.0,3386.0,11952.0,43290.0,2086.0,1233.0,129.41372324721155,8.68549989906925,184.15335624262426,2022,03,01,28800
3434,2022-03-27 06:00:00+02:00,41999.0,2806.0,11952.0,31020.0,4826.0,0.0,75.21698459285511,0.0,80.86893737579288,2022,03,27,21600
3435,2022-05-23 11:00:00+02:00,51037.0,2806.0,11140.0,28989.0,3635.0,4579.0,126.83672794406056,145.5970466733443,104.8525642896632,2022,05,23,39600
3436,2022-12-06 04:00:00+01:00,57256.0,3386.0,11480.0,36290.0,1859.0,0.0,22.73892749294501,0.0,123.57996000554779,2022,12,06,14400
3437,2022-08-23 05:00:00+02:00,36351.0,2226.0,11060.0,25410.0,1361.0,0.0,34.31767204195368,0.0,87.05535383814839,2022,08,23,18000
3438,2022-12-24 09:00:00+01:00,46678.0,2226.0,11945.0,39715.0,4776.0,921.0,119.5240561560728,7.225816099282802,114.97722574988799,2022,12,24,32400
3439,2022-02-19 01:00:00+01:00,54677.0,3386.0,11525.0,43815.0,10661.0,0.0,131.96757623170458,0.0,114.79852825905387,2022,02,19,3600
3440,2022-10-27 16:00:00+02:00,45035.0,2806.0,11480.0,30165.0,4750.0,3244.0,270.05886924361994,117.0936404546408,91.08195832033094,2022,10,27,57600
3441,2022-06-21 09:00:00+02:00,51223.0,2226.0,10255.0,28537.0,1733.0,3523.0,12.740881655500813,29.124759809943875,119.03779744179614,2022,06,21,32400
3442,2022-11-15 06:00:00+01:00,48708.0,2806.0,11945.0,32470.0,7381.0,0.0,120.86314033985086,0.0,93.47511547356324,2022,11,15,21600
3443,2022-01-14 05:00:00+01:00,70830.0,3386.0,11487.0,47746.0,1587.0,0.0,14.900541728099991,0.0,148.6077151474399,2022,01,14,18000
3444,2022-11-15 11:00:00+01:00,57100.0,2806.0,11945.0,32470.0,9710.0,1785.0,87.6377720219268,107.50110198553588,121.23384053390909,2022,11,15,39600
3445,2022-12-30 17:00:00+01:00,52728.0,3386.0,11945.0,37889.0,14128.0,86.0,231.1956637150334,4.445347130552472,109.26194552675096,2022,12,30,61200
3446,2022-01-11 16:00:00+01:00,72438.0,3386.0,11487.0,48973.0,1978.0,1153.0,75.09650933489337,22.749341521954907,177.6986024003128,2022,01,11,57600
3447,2022-01-23 09:00:00+01:00,66924.0,3386.0,11487.0,49697.0,2185.0,1225.0,42.54486290349456,9.799293025052876,155.54164638838253,2022,01,23,32400
3448,2022-02-02 03:00:00+01:00,58508.0,2806.0,11487.0,48367.0,8392.0,0.0,105.49350257227896,0.0,97.76325737157558,2022,02,02,10800
3449,2022-03-16 16:00:00+01:00,51098.0,2806.0,11952.0,36810.0,2891.0,2202.0,239.0037023727861,116.1003124013134,122.06349714656612,2022,03,16,57600
3450,2022-03-17 05:00:00+01:00,48016.0,2806.0,11952.0,36810.0,5842.0,0.0,156.09421645840914,0.0,95.73672022350162,2022,03,17,18000
3451,2022-01-04 10:00:00+01:00,65788.0,3386.0,11487.0,46163.0,5813.0,1502.0,235.76753395104973,14.38329186825187,153.87358637733993,2022,01,04,36000
3452,2022-06-03 21:00:00+02:00,43879.0,2806.0,10840.0,31363.0,1967.0,146.0,55.67732290362287,6.861671784815993,118.88994868385468,2022,06,03,75600
3453,2022-04-06 06:00:00+02:00,58324.0,2226.0,11567.0,32585.0,4281.0,0.0,138.70584146861412,0.0,123.84653426241913,2022,04,06,21600
3454,2022-11-12 19:00:00+01:00,47019.0,2806.0,11518.0,32130.0,3502.0,0.0,164.31598618365774,0.0,123.43221421897577,2022,11,12,68400
3455,2022-05-05 11:00:00+02:00,52646.0,2676.0,11140.0,29865.0,1548.0,5768.0,68.60648419211282,85.3255970757888,104.78135637058723,2022,05,05,39600
3456,2022-11-21 07:00:00+01:00,59276.0,2676.0,11945.0,33925.0,5271.0,32.0,75.01269500401033,4.475423082201937,126.73420756139848,2022,11,21,25200
3457,2022-04-23 06:00:00+02:00,38106.0,2806.0,10675.0,31037.0,5827.0,55.0,77.08371224072238,1.3284223283101415,73.71947578968889,2022,04,23,21600
3458,2022-04-26 08:00:00+02:00,53311.0,2806.0,11140.0,30566.0,2074.0,1915.0,100.97051922038403,17.726314400410985,121.26514917532255,2022,04,26,28800
3459,2022-09-02 07:00:00+02:00,44343.0,2226.0,11284.0,25260.0,2179.0,318.0,44.4802959975104,3.1227606355480018,91.89738705885662,2022,09,02,25200
3460,2022-11-16 20:00:00+01:00,53974.0,2806.0,11945.0,31630.0,13136.0,0.0,98.95850925828618,0.0,140.4056642051437,2022,11,16,72000
3461,2022-05-20 04:00:00+02:00,36510.0,2806.0,11140.0,29995.0,2859.0,0.0,85.61146844559867,0.0,84.9882763574907,2022,05,20,14400
3462,2023-03-12 06:00:00+01:00,43537.0,3386.0,11945.0,38125.0,6612.0,34.0,143.65787471392,2.734433064276132,86.20790912910792,2023,03,12,21600
3463,2022-10-31 05:00:00+01:00,32686.0,2806.0,11945.0,31225.0,2525.0,0.0,57.50649295537104,0.0,91.22472545437097,2022,10,31,18000
3464,2022-05-12 08:00:00+02:00,48048.0,2676.0,11140.0,29640.0,927.0,2053.0,89.40772802205272,45.97768711471122,106.20820948610769,2022,05,12,28800
3465,2022-04-07 07:00:00+02:00,60286.0,2226.0,11567.0,32275.0,13699.0,117.0,52.259314458882365,3.1482955239116817,122.13565138786005,2022,04,07,25200
3466,2022-11-05 03:00:00+01:00,40505.0,2806.0,11945.0,29795.0,2801.0,0.0,58.45687198570364,0.0,100.14864274206387,2022,11,05,10800
3467,2022-06-29 04:00:00+02:00,36412.0,2226.0,10555.0,28620.0,1527.0,0.0,56.45705175450148,0.0,85.55203251572809,2022,06,29,14400
3468,2022-11-14 04:00:00+01:00,41519.0,2806.0,11945.0,32045.0,3524.0,0.0,33.843159975454114,0.0,97.15375842057563,2022,11,14,14400
3469,2023-03-13 10:00:00+01:00,54400.0,3386.0,11945.0,38125.0,12793.0,6273.0,43.02651561248739,57.46010266865967,103.68696736949667,2023,03,13,36000
3470,2022-03-07 11:00:00+01:00,69377.0,3386.0,11952.0,43180.0,4922.0,7434.0,102.31682181412675,29.95923155816236,163.04845406372397,2022,03,07,39600
3471,2022-05-14 07:00:00+02:00,37266.0,2806.0,11140.0,27840.0,1425.0,909.0,70.86959855960805,2.045239970259648,84.9156221932766,2022,05,14,25200
3472,2022-01-11 09:00:00+01:00,81820.0,3386.0,11487.0,48973.0,2750.0,1064.0,42.84429935158346,10.463131662318212,192.10469347733016,2022,01,11,32400
3473,2022-03-06 16:00:00+01:00,51950.0,3386.0,11952.0,42846.0,5120.0,3330.0,82.5284751243424,201.34984755671215,120.17838756619089,2022,03,06,57600
3474,2022-12-10 14:00:00+01:00,66434.0,3386.0,11945.0,39465.0,2077.0,4159.0,16.80880565990406,99.77281382764022,155.4256533835473,2022,12,10,50400
3475,2022-05-16 17:00:00+02:00,46845.0,2226.0,11076.0,29150.0,1954.0,5692.0,100.89263112771432,50.72929800006373,97.2079925302097,2022,05,16,61200
3476,2022-05-24 18:00:00+02:00,47263.0,2806.0,11140.0,30099.0,2561.0,2802.0,211.71333381316757,46.80404100041206,109.3913535705544,2022,05,24,64800
3477,2022-06-24 03:00:00+02:00,37425.0,2226.0,10555.0,31065.0,1797.0,0.0,78.14909497717582,0.0,96.10089119743793,2022,06,24,10800
3478,2022-06-15 07:00:00+02:00,45288.0,2226.0,10255.0,29075.0,1680.0,1166.0,46.720697013334,18.254643961025064,94.84994497504387,2022,06,15,25200
3479,2022-11-24 21:00:00+01:00,54416.0,2806.0,11480.0,34685.0,9202.0,0.0,486.11412452580754,0.0,130.59564439926794,2022,11,24,75600
3480,2022-09-27 21:00:00+02:00,45955.0,2226.0,10699.0,29875.0,7056.0,0.0,170.58520191127687,0.0,120.25105670868373,2022,09,27,75600
3481,2022-09-11 10:00:00+02:00,38822.0,2226.0,10819.0,25225.0,845.0,6152.0,4.132210473668137,21.93722475759791,78.31950288553651,2022,09,11,36000
3482,2022-01-05 13:00:00+01:00,72324.0,2806.0,11487.0,47248.0,6973.0,4207.0,129.1137494386934,26.09084180596269,174.731063041078,2022,01,05,46800
3483,2022-06-30 23:00:00+02:00,46073.0,2226.0,10555.0,28620.0,2263.0,0.0,50.398877223573386,0.0,109.56450616203523,2022,06,30,82800
3484,2022-11-19 02:00:00+01:00,47959.0,2806.0,11945.0,31975.0,2628.0,0.0,50.56438818913129,0.0,117.89353514816646,2022,11,19,7200
3485,2022-11-01 14:00:00+01:00,38989.0,2806.0,11945.0,30450.0,11376.0,4717.0,60.3762711472567,72.79669963071245,61.646283233612984,2022,11,01,50400
3486,2022-01-26 16:00:00+01:00,75136.0,3386.0,11487.0,49697.0,1053.0,1594.0,29.54539149732432,37.55081710890221,178.69614937856647,2022,01,26,57600
3487,2022-02-22 08:00:00+01:00,68837.0,3306.0,11487.0,43406.0,6213.0,745.0,84.35865310056337,7.50337614642709,156.27923890052037,2022,02,22,28800
3488,2022-03-22 09:00:00+01:00,61674.0,3386.0,11952.0,35215.0,3955.0,4227.0,51.299581468307615,212.41072074100765,149.5820650390814,2022,03,22,32400
3489,2022-08-29 05:00:00+02:00,35015.0,2226.0,10857.0,23710.0,4013.0,0.0,38.49390920329629,0.0,82.83729975493183,2022,08,29,18000
3490,2022-10-21 22:00:00+02:00,42598.0,2806.0,11480.0,29190.0,5918.0,0.0,292.8033903438023,0.0,101.09816656100931,2022,10,21,79200
3491,2022-05-14 23:00:00+02:00,43541.0,2806.0,11140.0,27840.0,3215.0,0.0,219.35041907688773,0.0,106.1186334493172,2022,05,14,82800
3492,2022-05-22 02:00:00+02:00,36553.0,2806.0,11140.0,28999.0,2589.0,0.0,54.568689099751786,0.0,90.52570582612556,2022,05,22,7200
3493,2022-11-14 15:00:00+01:00,52161.0,2806.0,11945.0,32045.0,4349.0,1435.0,346.6373007250783,41.07921113290251,115.74183982962127,2022,11,14,54000
3494,2022-12-02 08:00:00+01:00,68131.0,3386.0,11945.0,37231.0,2397.0,296.0,128.08049960507222,5.982818537032422,160.35145346197768,2022,12,02,28800
3495,2022-11-22 18:00:00+01:00,64494.0,2806.0,11915.0,32463.0,10079.0,0.0,421.0026910519884,0.0,157.7147263131391,2022,11,22,64800
3496,2022-03-28 10:00:00+02:00,54435.0,2806.0,11952.0,30585.0,1598.0,4721.0,9.380134759403788,38.05761885537736,124.12914770386928,2022,03,28,36000
3497,2022-11-06 18:00:00+01:00,46208.0,2806.0,11330.0,30015.0,10389.0,0.0,193.479140420298,0.0,92.74845012318521,2022,11,06,64800
3498,2022-05-25 17:00:00+02:00,46225.0,2806.0,11140.0,28939.0,6093.0,4917.0,299.3110965862824,279.7113293697228,79.96895089603301,2022,05,25,61200
3499,2022-01-07 04:00:00+01:00,63364.0,3386.0,11487.0,47728.0,8002.0,0.0,65.80256168404819,0.0,113.36800713163959,2022,01,07,14400
3500,2022-01-11 23:00:00+01:00,73172.0,3386.0,11487.0,48973.0,2007.0,0.0,39.77005334239748,0.0,172.48695438268194,2022,01,11,82800
3501,2022-03-05 13:00:00+01:00,59578.0,3386.0,11952.0,43180.0,2175.0,4902.0,47.0784701635597,33.94540984688805,144.65825193387732,2022,03,05,46800
3502,2022-05-05 08:00:00+02:00,50883.0,2676.0,11140.0,29865.0,1503.0,1587.0,11.220895540554093,20.498126807451893,116.52275675557948,2022,05,05,28800
3503,2022-02-24 09:00:00+01:00,67686.0,3306.0,11487.0,44316.0,7443.0,1784.0,289.77426418335745,23.473528408564952,164.02385414196132,2022,02,24,32400
3504,2022-04-16 22:00:00+02:00,42943.0,2226.0,11140.0,32493.0,5982.0,0.0,191.64067732699505,0.0,104.14385458551104,2022,04,16,79200
3505,2022-06-13 15:00:00+02:00,49974.0,2226.0,10255.0,30150.0,1318.0,9421.0,49.070373824758896,42.56985855206512,96.34016343931599,2022,06,13,54000
3506,2022-06-23 21:00:00+02:00,45239.0,2226.0,10555.0,30155.0,1271.0,201.0,113.09737341342574,16.947233702251534,126.65394261407607,2022,06,23,75600
3507,2023-03-14 17:00:00+01:00,53243.0,3386.0,11945.0,38315.0,8949.0,1856.0,847.3744712017494,47.615615352495766,114.64463735547135,2023,03,14,61200
3508,2022-01-20 18:00:00+01:00,80305.0,3386.0,11952.0,49697.0,4795.0,0.0,109.13211376111202,0.0,210.16373623279932,2022,01,20,64800
3509,2022-11-25 14:00:00+01:00,57109.0,2806.0,11480.0,34430.0,3300.0,3474.0,66.6644362371988,32.10380681110429,120.97101754910335,2022,11,25,50400
3510,2022-12-22 19:00:00+01:00,59216.0,2226.0,11945.0,42415.0,11516.0,0.0,641.6359219598023,0.0,156.7605345206301,2022,12,22,68400
3511,2022-04-14 00:00:00+02:00,47756.0,2226.0,11567.0,33096.0,1515.0,0.0,106.87884839992478,0.0,119.52761314018267,2022,04,14,0
3512,2022-05-24 21:00:00+02:00,44331.0,2806.0,11140.0,30099.0,1854.0,103.0,100.7931718523804,3.818085616873688,122.97040585979497,2022,05,24,75600
3513,2022-01-12 05:00:00+01:00,69176.0,3386.0,11487.0,48973.0,2036.0,0.0,31.937899301060803,0.0,143.01822969857517,2022,01,12,18000
3514,2022-08-22 15:00:00+02:00,46791.0,2226.0,11060.0,26320.0,1774.0,6608.0,163.96024247088408,75.58698867624533,92.11353243696026,2022,08,22,54000
3515,2022-11-24 18:00:00+01:00,60872.0,2806.0,11480.0,34685.0,9231.0,0.0,436.5178954130888,0.0,139.03987981462987,2022,11,24,64800
3516,2022-03-17 22:00:00+01:00,55566.0,2806.0,11952.0,36810.0,6180.0,0.0,261.9472716201564,0.0,139.525843657459,2022,03,17,79200
3517,2022-04-30 19:00:00+02:00,41252.0,2676.0,10675.0,30390.0,3679.0,1480.0,291.2931703818526,30.40941531306612,100.55897613677881,2022,04,30,68400
3518,2022-11-19 01:00:00+01:00,49156.0,2806.0,11945.0,31975.0,2607.0,0.0,63.35404718025233,0.0,124.1056072888908,2022,11,19,3600
3519,2022-02-10 06:00:00+01:00,64686.0,3386.0,11667.0,46407.0,3629.0,0.0,93.5263410520706,0.0,135.55463025038668,2022,02,10,21600
3520,2022-09-06 18:00:00+02:00,49299.0,2226.0,10857.0,26165.0,2610.0,2212.0,102.7493907601756,29.106154915554328,121.62018134380905,2022,09,06,64800
3521,2022-04-23 19:00:00+02:00,44939.0,2806.0,10675.0,31037.0,4848.0,567.0,198.85991519915737,15.234880613302623,97.67106125381058,2022,04,23,68400
3522,2022-12-06 11:00:00+01:00,71505.0,3306.0,11945.0,37805.0,1559.0,3671.0,25.141949945436345,42.023997190525314,182.1500803171424,2022,12,06,39600
3523,2022-12-02 21:00:00+01:00,62267.0,3386.0,11945.0,37795.0,5296.0,0.0,282.0936169610343,0.0,170.50975734299521,2022,12,02,75600
3524,2022-01-08 11:00:00+01:00,70948.0,3386.0,11102.0,49073.0,10084.0,2046.0,173.83054629014228,33.20091344518671,162.97824486423343,2022,01,08,39600
3525,2022-08-30 01:00:00+02:00,39240.0,2226.0,10857.0,24710.0,4478.0,0.0,80.09930519555328,0.0,92.12214039827226,2022,08,30,3600
3526,2022-02-19 00:00:00+01:00,57177.0,3386.0,11525.0,43010.0,11212.0,0.0,54.256351093552766,0.0,121.15449592948742,2022,02,19,0
3527,2022-04-25 01:00:00+02:00,41578.0,2806.0,11140.0,29711.0,3434.0,0.0,41.23711920103041,0.0,102.19251799448554,2022,04,25,3600
3528,2022-01-14 06:00:00+01:00,76190.0,3386.0,11487.0,47746.0,1512.0,0.0,15.908644421202522,0.0,157.68549672277288,2022,01,14,21600
3529,2022-04-19 20:00:00+02:00,48015.0,2806.0,11140.0,32638.0,2548.0,154.0,151.18118006666452,6.053924347066115,133.05573438833093,2022,04,19,72000
3530,2022-01-21 16:00:00+01:00,72618.0,3386.0,11487.0,49697.0,3298.0,1393.0,110.5043272872441,36.4452513944732,176.40374880513542,2022,01,21,57600
3531,2022-01-22 06:00:00+01:00,66620.0,3386.0,11487.0,49697.0,2267.0,0.0,39.8505377564358,0.0,130.60571101244133,2022,01,22,21600
3532,2022-04-13 15:00:00+02:00,51713.0,2226.0,11567.0,33135.0,897.0,4454.0,67.12338792365301,68.97713663346225,111.1327718071788,2022,04,13,54000
3533,2022-02-22 09:00:00+01:00,69030.0,3306.0,11487.0,43406.0,7044.0,2238.0,95.70572066141224,20.112104117325188,164.755379650359,2022,02,22,32400
3534,2022-03-21 16:00:00+01:00,52580.0,3386.0,11952.0,36125.0,2765.0,3367.0,397.54119183595225,148.86130352676514,122.93914660361847,2022,03,21,57600
3535,2022-01-09 20:00:00+01:00,66966.0,3386.0,11487.0,47743.0,2788.0,0.0,442.6342250017019,0.0,179.26417683309654,2022,01,09,72000
3536,2022-03-08 02:00:00+01:00,62813.0,3386.0,11952.0,43180.0,7607.0,0.0,77.1361583701487,0.0,141.02354421046053,2022,03,08,7200
3537,2022-09-03 17:00:00+02:00,40338.0,2226.0,11284.0,23200.0,2009.0,4279.0,42.90387927848552,71.2288063717402,81.07957845088974,2022,09,03,61200
3538,2022-03-18 07:00:00+01:00,60455.0,2806.0,11952.0,36810.0,7303.0,400.0,80.05604654387625,5.223126051670014,128.24809741863632,2022,03,18,25200
3539,2022-11-15 01:00:00+01:00,46795.0,2806.0,11945.0,32125.0,6683.0,0.0,129.36552055511842,0.0,106.58826229253681,2022,11,15,3600
3540,2022-06-07 17:00:00+02:00,46895.0,2226.0,10840.0,30098.0,4694.0,6167.0,158.25317018314644,48.40697567621483,92.50158533245371,2022,06,07,61200
3541,2022-04-25 16:00:00+02:00,46179.0,2806.0,11140.0,30420.0,2348.0,5520.0,284.92690652778333,64.4376898485348,85.16472596509806,2022,04,25,57600
