,DELIVERY_START,load_forecast,coal_power_available,gas_power_available,nucelear_power_available,wind_power_forecasts_average,solar_power_forecasts_average,wind_power_forecasts_std,solar_power_forecasts_std,predicted_spot_price,year,month,day,seconds
3198,2023-03-13 04:00:00+01:00,40153.0,3386.0,11945.0,38070.0,12693.0,0.0,52.30656865234997,0.0,70.06277461755874,2023,03,13,14400
3199,2022-01-16 16:00:00+01:00,65059.0,3386.0,11487.0,48911.0,3092.0,1263.0,185.4663619866724,48.80244431817507,147.08748272911689,2022,01,16,57600
3200,2022-02-19 17:00:00+01:00,54010.0,3386.0,11525.0,43445.0,11853.0,677.0,333.70311869770194,11.027526885315126,107.59396051766808,2022,02,19,61200
3201,2022-09-27 21:00:00+02:00,45955.0,2226.0,10699.0,29875.0,7056.0,0.0,170.58520191127687,0.0,120.77317835021319,2022,09,27,75600
3202,2022-11-05 13:00:00+01:00,49050.0,2806.0,11945.0,30710.0,3365.0,5558.0,114.07538214030878,68.16524040887668,97.33510030346247,2022,11,05,46800
3203,2022-04-08 01:00:00+02:00,50566.0,2226.0,11567.0,32940.0,8060.0,0.0,96.14300351134769,0.0,115.3366572734132,2022,04,08,3600
3204,2022-02-18 15:00:00+01:00,57406.0,3386.0,11952.0,46250.0,13438.0,3062.0,124.16605305057776,71.30405954476257,118.5693648233611,2022,02,18,54000
3205,2022-06-05 11:00:00+02:00,41257.0,2226.0,10840.0,28278.0,3173.0,6169.0,96.2021292550358,68.58056661800825,89.77479983162452,2022,06,05,39600
3206,2022-12-02 22:00:00+01:00,62065.0,3386.0,11945.0,37245.0,5508.0,0.0,386.9521308731887,0.0,150.16893659767797,2022,12,02,79200
3207,2022-11-14 05:00:00+01:00,44019.0,2806.0,11945.0,32045.0,3503.0,0.0,56.01975025203744,0.0,92.59039555061081,2022,11,14,18000
3208,2022-05-08 22:00:00+02:00,42370.0,2676.0,11140.0,28460.0,3396.0,0.0,49.36999924444831,0.0,95.5135855539771,2022,05,08,79200
3209,2022-12-14 11:00:00+01:00,76408.0,3386.0,11945.0,41510.0,2627.0,1932.0,45.944979883232,141.7263311497779,199.33757706755364,2022,12,14,39600
3210,2022-06-04 16:00:00+02:00,41422.0,2226.0,10840.0,30098.0,1544.0,6336.0,113.20873753367384,177.7522151760704,85.57845402996813,2022,06,04,57600
3211,2022-11-01 03:00:00+01:00,33661.0,2806.0,11945.0,30590.0,12259.0,0.0,301.3877976547218,0.0,70.28799858302429,2022,11,01,10800
3212,2022-12-28 19:00:00+01:00,57466.0,3386.0,11945.0,40810.0,14310.0,0.0,82.90152888857672,0.0,137.1570826753209,2022,12,28,68400
3213,2022-12-30 00:00:00+01:00,50236.0,3386.0,11945.0,37009.0,5885.0,0.0,91.51149076032188,0.0,112.1581718356028,2022,12,30,0
3214,2022-01-05 02:00:00+01:00,56785.0,2806.0,11487.0,46548.0,7609.0,0.0,266.5954883559823,0.0,104.70760465674843,2022,01,05,7200
3215,2022-10-01 23:00:00+02:00,41672.0,2226.0,11277.0,30785.0,5656.0,0.0,22.753335705216667,0.0,99.34396600883728,2022,10,01,82800
3216,2022-05-07 13:00:00+02:00,43987.0,2806.0,11140.0,28680.0,1781.0,7834.0,45.58153650973425,40.00314530117491,79.87285220432662,2022,05,07,46800
3217,2022-04-23 20:00:00+02:00,44634.0,2806.0,10675.0,31037.0,4481.0,175.0,126.9123682166129,6.90128812452992,108.93316633604556,2022,04,23,72000
3218,2022-10-27 19:00:00+02:00,49694.0,2806.0,11480.0,30165.0,6263.0,0.0,423.0166597717441,0.0,106.57288786448673,2022,10,27,68400
3219,2022-10-20 08:00:00+02:00,48562.0,2806.0,11480.0,30105.0,5533.0,297.0,122.94762155917785,7.7368906625454335,95.66902858914479,2022,10,20,28800
3220,2022-03-29 13:00:00+02:00,53875.0,2806.0,11567.0,31380.0,1815.0,3918.0,55.12899311934631,123.30333498450332,99.86249086589557,2022,03,29,46800
3221,2022-05-07 09:00:00+02:00,42673.0,2806.0,11140.0,28680.0,1527.0,3927.0,39.64235537741523,16.806861343965984,94.64377741571147,2022,05,07,32400
3222,2022-02-01 08:00:00+01:00,78510.0,3386.0,11487.0,48512.0,6478.0,330.0,113.78837426401252,2.541164366952527,185.9271558641068,2022,02,01,28800
3223,2022-09-18 12:00:00+02:00,42709.0,2226.0,10819.0,27295.0,3601.0,8991.0,176.15901907083844,27.84158032100993,86.48270000781343,2022,09,18,43200
3224,2022-06-04 14:00:00+02:00,43635.0,2226.0,10840.0,30098.0,1280.0,8002.0,30.84353302414889,21.79194550490829,87.44382581450623,2022,06,04,50400
3225,2022-04-13 09:00:00+02:00,56610.0,2226.0,11567.0,33135.0,1211.0,1906.0,39.07379477230872,16.382379343098464,132.34867230753426,2022,04,13,32400
3226,2022-12-03 00:00:00+01:00,59114.0,3386.0,11945.0,36490.0,5624.0,0.0,126.53295315961832,0.0,140.55828043037712,2022,12,03,0
3227,2022-10-03 16:00:00+02:00,45225.0,2226.0,11277.0,29765.0,941.0,5851.0,25.58736977619017,33.79127106221379,97.37084043709407,2022,10,03,57600
3228,2023-03-14 14:00:00+01:00,53485.0,3386.0,11945.0,38315.0,11909.0,6371.0,553.5607877655664,126.8241023669262,100.60131831882552,2023,03,14,50400
3229,2022-03-21 18:00:00+01:00,55557.0,3386.0,11952.0,36125.0,2885.0,504.0,404.77580998523945,16.881943016134137,132.4711948808484,2022,03,21,64800
3230,2022-04-16 00:00:00+02:00,43518.0,2226.0,10675.0,31463.0,4203.0,0.0,57.1242196497093,0.0,107.98024872786179,2022,04,16,0
3231,2022-11-30 12:00:00+01:00,64792.0,3386.0,11945.0,35611.0,1654.0,4745.0,28.53274692452204,129.4174983875395,141.13747062788636,2022,11,30,43200
3232,2022-06-23 17:00:00+02:00,48952.0,2226.0,10555.0,30155.0,1602.0,5161.0,283.96627342775133,175.5209570085751,102.88202474457987,2022,06,23,61200
3233,2022-03-01 03:00:00+01:00,58859.0,3386.0,11952.0,43290.0,2601.0,0.0,89.60532561787288,0.0,139.86722316315124,2022,03,01,10800
3234,2022-11-10 16:00:00+01:00,49281.0,2806.0,11945.0,31225.0,2559.0,1458.0,115.2411825639181,34.005975198578525,117.37491583803377,2022,11,10,57600
3235,2022-01-13 14:00:00+01:00,75858.0,3386.0,11487.0,48973.0,1488.0,4505.0,57.82925057634956,22.02264134989598,170.6069384449326,2022,01,13,50400
3236,2022-12-27 14:00:00+01:00,55918.0,3386.0,11945.0,40695.0,3160.0,3532.0,56.27198190673954,74.56315040750901,127.59829392258949,2022,12,27,50400
3237,2022-02-22 18:00:00+01:00,65534.0,3386.0,11487.0,44316.0,9856.0,111.0,155.7391872472827,5.8355777994957965,163.8427342303209,2022,02,22,64800
3238,2022-11-15 16:00:00+01:00,52076.0,2806.0,11945.0,32470.0,9985.0,440.0,435.8481059137137,14.613404370699806,106.73234065747694,2022,11,15,57600
3239,2022-02-02 23:00:00+01:00,63591.0,2806.0,11487.0,49257.0,2474.0,0.0,113.865069131204,0.0,140.4519296064902,2022,02,02,82800
3240,2022-02-06 11:00:00+01:00,63385.0,2806.0,11914.0,45352.0,13434.0,3132.0,36.881589363622574,72.52920304344757,148.3350985296997,2022,02,06,39600
3241,2022-09-09 15:00:00+02:00,46624.0,2226.0,11284.0,25945.0,9542.0,6529.0,97.44108109885798,55.490282289527016,90.72639132686686,2022,09,09,54000
3242,2022-09-28 20:00:00+02:00,49553.0,2226.0,11284.0,30240.0,2826.0,0.0,45.76385209671675,0.0,135.91127624185134,2022,09,28,72000
3243,2022-05-31 05:00:00+02:00,37782.0,2806.0,10840.0,31368.0,1100.0,33.0,25.924790669199737,2.0775409672466703,79.37106045440963,2022,05,31,18000
3244,2022-12-29 18:00:00+01:00,56246.0,3386.0,11945.0,40389.0,7844.0,0.0,234.64931618758573,0.0,126.34136561176764,2022,12,29,64800
3245,2022-03-22 18:00:00+01:00,55153.0,3386.0,11952.0,35215.0,3374.0,615.0,58.07353712566257,20.44356307630988,133.94697497994883,2022,03,22,64800
3246,2022-01-10 04:00:00+01:00,59285.0,3386.0,11487.0,47693.0,1590.0,0.0,42.066551691835095,0.0,103.21638607527838,2022,01,10,14400
3247,2022-06-24 21:00:00+02:00,43721.0,2226.0,10555.0,31065.0,4225.0,189.0,371.759918901416,5.822984016562538,104.1168815731596,2022,06,24,75600
3248,2022-10-22 13:00:00+02:00,43060.0,2806.0,11480.0,29250.0,2645.0,7273.0,79.13048708890977,69.02789054579777,79.8985813653495,2022,10,22,46800
3249,2022-04-04 01:00:00+02:00,58939.0,2806.0,11567.0,33375.0,1690.0,0.0,82.2564140177458,0.0,128.418947235962,2022,04,04,3600
3250,2022-01-09 11:00:00+01:00,66327.0,3386.0,11102.0,47743.0,6715.0,1980.0,92.74774278034816,29.731258170792326,143.87868234428825,2022,01,09,39600
3251,2022-04-23 14:00:00+02:00,44235.0,2806.0,10675.0,30927.0,5198.0,3596.0,105.73485459924876,113.09923920388098,85.52557584692609,2022,04,23,50400
3252,2022-10-28 19:00:00+02:00,47411.0,2806.0,11480.0,30165.0,2314.0,0.0,245.0441294885992,0.0,117.98113285096795,2022,10,28,68400
3253,2022-08-31 06:00:00+02:00,40670.0,2226.0,10857.0,25310.0,2265.0,48.0,62.80920897468881,1.5424282697487923,90.24561567559789,2022,08,31,21600
3254,2022-04-21 14:00:00+02:00,50518.0,2226.0,11140.0,32138.0,3383.0,5077.0,73.23388979413205,33.159152760055726,98.34504314383307,2022,04,21,50400
3255,2022-10-26 07:00:00+02:00,45005.0,2806.0,11480.0,29255.0,5974.0,0.0,149.31180911056302,0.0,86.02922599640969,2022,10,26,25200
3256,2022-05-09 16:00:00+02:00,46230.0,2676.0,11140.0,28225.0,627.0,7072.0,28.058725264916475,40.86198217538594,94.77406933211356,2022,05,09,57600
3257,2022-11-27 02:00:00+01:00,49376.0,2806.0,11480.0,33165.0,7015.0,0.0,62.28492405635474,0.0,98.45458829961584,2022,11,27,7200
3258,2022-02-20 18:00:00+01:00,55562.0,3386.0,11525.0,44316.0,13988.0,76.0,40.03355735237253,7.579577824654883,122.68268656497027,2022,02,20,64800
3259,2023-03-27 20:00:00+02:00,55105.0,3386.0,11952.0,36990.0,1993.0,114.0,118.6176296487672,5.121383741585033,147.3857048101078,2023,03,27,72000
3260,2022-01-30 01:00:00+01:00,61935.0,3386.0,11487.0,48612.0,4432.0,0.0,47.79107582074908,0.0,113.70502235302183,2022,01,30,3600
3261,2022-09-23 20:00:00+02:00,46923.0,2226.0,10819.0,28960.0,1477.0,0.0,44.99448819860021,0.0,138.7410036008181,2022,09,23,72000
3262,2022-12-11 08:00:00+01:00,65422.0,3386.0,11945.0,40235.0,2591.0,330.0,60.464433449907546,18.818013897827345,158.36644458788115,2022,12,11,28800
3263,2022-02-11 09:00:00+01:00,73922.0,3386.0,11962.0,48647.0,2597.0,1760.0,88.48737955137588,44.90021616612438,188.4332433561647,2022,02,11,32400
3264,2022-01-18 12:00:00+01:00,80122.0,3386.0,11487.0,48911.0,3055.0,3495.0,97.24855292368964,32.28230256384354,197.8608101642634,2022,01,18,43200
3265,2022-12-16 03:00:00+01:00,61164.0,3386.0,11742.0,41880.0,5841.0,0.0,113.20303929036191,0.0,141.2216876580224,2022,12,16,10800
3266,2022-11-07 10:00:00+01:00,51127.0,2806.0,11795.0,30183.0,9825.0,4701.0,34.55241353430703,37.9767730872129,102.50530058109995,2022,11,07,36000
3267,2022-10-14 11:00:00+02:00,51520.0,2226.0,11480.0,31585.0,4872.0,2775.0,48.16882076735577,34.368247999981726,101.91327333257749,2022,10,14,39600
3268,2022-12-25 15:00:00+01:00,41758.0,3386.0,11945.0,38433.0,7551.0,2027.0,604.5165062669556,50.39904257090087,69.44327350677884,2022,12,25,54000
3269,2022-09-23 17:00:00+02:00,44977.0,2226.0,10819.0,28930.0,1365.0,1772.0,34.33729750577354,55.51496294793967,100.70557937098725,2022,09,23,61200
3270,2022-03-05 21:00:00+01:00,58487.0,3386.0,11952.0,43180.0,3137.0,0.0,252.992080621396,0.0,168.6437268535172,2022,03,05,75600
3271,2022-04-21 13:00:00+02:00,52111.0,2226.0,11140.0,32138.0,3230.0,5118.0,65.43452048107518,44.10582194463401,108.96701001458338,2022,04,21,46800
3272,2022-09-23 21:00:00+02:00,44284.0,2226.0,10819.0,28960.0,1456.0,0.0,51.28323931774032,0.0,127.6230687122203,2022,09,23,75600
3273,2022-01-07 14:00:00+01:00,74349.0,3386.0,11487.0,47728.0,10017.0,2777.0,207.3893200368791,44.6413814882166,175.4225829957773,2022,01,07,50400
3274,2022-03-26 12:00:00+01:00,50242.0,2806.0,11952.0,31475.0,5033.0,8366.0,32.582925878802385,25.513548880360528,91.55533380422871,2022,03,26,43200
3275,2022-11-05 10:00:00+01:00,49369.0,2806.0,11945.0,30710.0,2994.0,4274.0,72.20386896012208,38.13289455389955,114.95488149193123,2022,11,05,36000
3276,2022-11-22 05:00:00+01:00,51973.0,2806.0,11945.0,32463.0,11292.0,0.0,96.97976677327452,0.0,100.34563999698148,2022,11,22,18000
3277,2022-04-12 15:00:00+02:00,50599.0,2226.0,11567.0,33630.0,4117.0,4610.0,186.4306756555821,76.12826027180726,107.7532375328012,2022,04,12,54000
3278,2022-01-13 18:00:00+01:00,80988.0,3386.0,11487.0,48973.0,2567.0,0.0,107.61552670178024,0.0,200.81432453656043,2022,01,13,64800
3279,2022-08-30 13:00:00+02:00,52176.0,2226.0,10857.0,24710.0,1304.0,7748.0,57.62684219334316,137.17614266936897,103.47882063663567,2022,08,30,46800
3280,2022-06-12 20:00:00+02:00,41114.0,2226.0,10255.0,28798.0,3086.0,898.0,135.882404224306,16.456773584922306,108.23634740765876,2022,06,12,72000
3281,2022-10-09 16:00:00+02:00,36969.0,2226.0,11277.0,28810.0,1697.0,4971.0,102.3019340691354,76.5577279853951,83.5432498028293,2022,10,09,57600
3282,2022-01-18 16:00:00+01:00,72623.0,3386.0,11487.0,48911.0,2375.0,1054.0,81.03896769896745,18.05289846138681,177.66425282352418,2022,01,18,57600
3283,2022-01-20 13:00:00+01:00,77794.0,3386.0,11952.0,49697.0,5355.0,3193.0,131.7782847811786,18.849680568018588,194.14026092942842,2022,01,20,46800
3284,2022-01-15 23:00:00+01:00,75411.0,3386.0,11487.0,48911.0,1446.0,0.0,51.42918540197875,0.0,167.70046501666667,2022,01,15,82800
3285,2022-12-25 06:00:00+01:00,38769.0,2226.0,11945.0,36351.0,3426.0,0.0,48.19232304008598,0.0,84.81661855075804,2022,12,25,21600
3286,2022-03-17 15:00:00+01:00,55231.0,2806.0,11952.0,36810.0,4297.0,2507.0,508.22527262139687,178.75439166544302,117.00086606677539,2022,03,17,54000
3287,2022-03-13 06:00:00+01:00,49418.0,2806.0,11952.0,36810.0,8659.0,16.0,50.532329650130336,1.5048939771136502,94.40984255180301,2022,03,13,21600
3288,2022-04-07 17:00:00+02:00,54253.0,2226.0,11567.0,32635.0,13315.0,1820.0,52.32723652687663,72.54784409298254,109.72608504480449,2022,04,07,61200
3289,2023-03-20 22:00:00+01:00,49647.0,3386.0,11945.0,38145.0,2471.0,0.0,84.67566506363089,0.0,127.65816464024645,2023,03,20,79200
3290,2022-01-16 02:00:00+01:00,70389.0,3386.0,11487.0,48911.0,1660.0,0.0,38.44714562273712,0.0,131.52692409096113,2022,01,16,7200
3291,2022-11-20 16:00:00+01:00,46251.0,2806.0,11945.0,32100.0,8433.0,849.0,296.93557290055463,30.16504862800916,91.91436580446678,2022,11,20,57600
3292,2022-06-27 18:00:00+02:00,48193.0,2226.0,10555.0,29765.0,2395.0,3251.0,137.7281282149267,71.4706733063089,103.7927091863372,2022,06,27,64800
3293,2022-05-05 19:00:00+02:00,49110.0,2676.0,11140.0,29865.0,2731.0,1395.0,132.95043532823877,46.41978915717767,131.95915759729655,2022,05,05,68400
3294,2022-11-04 17:00:00+01:00,48518.0,2806.0,11945.0,30485.0,6121.0,281.0,282.52711486673434,19.11336273188564,105.32411102314398,2022,11,04,61200
3295,2022-01-22 06:00:00+01:00,66620.0,3386.0,11487.0,49697.0,2267.0,0.0,39.8505377564358,0.0,125.75080412707686,2022,01,22,21600
3296,2022-12-21 16:00:00+01:00,57497.0,2806.0,11945.0,41505.0,8853.0,514.0,715.6041797414907,25.034119574235945,127.53754960868534,2022,12,21,57600
3297,2022-10-12 18:00:00+02:00,47935.0,2226.0,11480.0,32385.0,822.0,918.0,41.632138074268056,15.970483687301002,117.64929911113441,2022,10,12,64800
3298,2022-05-17 16:00:00+02:00,49033.0,2226.0,11076.0,29150.0,1650.0,7734.0,168.56619207632087,60.56920481093202,105.48990975811735,2022,05,17,57600
3299,2022-09-03 19:00:00+02:00,41860.0,2226.0,11284.0,23200.0,1426.0,854.0,42.150486261293466,5.577946939823986,113.91009296367531,2022,09,03,68400
3300,2022-12-31 12:00:00+01:00,51184.0,3386.0,11945.0,33274.0,13944.0,4504.0,142.9207125134757,18.894616586417328,90.4457548295355,2022,12,31,43200
3301,2022-03-04 16:00:00+01:00,58202.0,3386.0,11952.0,43180.0,2746.0,2189.0,128.02432804521405,34.094220522192195,140.98237634919852,2022,03,04,57600
3302,2022-10-13 16:00:00+02:00,47154.0,2806.0,11480.0,32385.0,3254.0,2024.0,567.5064946135602,232.72678988496168,99.4246788279478,2022,10,13,57600
3303,2022-01-15 14:00:00+01:00,71716.0,3386.0,11487.0,48781.0,855.0,4723.0,4.216757729777003,17.716932744760243,166.47323149662995,2022,01,15,50400
3304,2022-11-06 13:00:00+01:00,46432.0,2806.0,11330.0,30015.0,8601.0,4578.0,236.56673532311743,30.167127068310062,81.47464423348788,2022,11,06,46800
3305,2022-06-12 16:00:00+02:00,39143.0,2226.0,9790.0,27723.0,1798.0,7636.0,188.07044441775545,153.1213104511773,76.26137286475651,2022,06,12,57600
3306,2022-03-03 14:00:00+01:00,61957.0,3386.0,11952.0,43290.0,1076.0,4354.0,39.3508186459262,74.17663515295376,158.6705609152483,2022,03,03,50400
3307,2022-09-23 08:00:00+02:00,47837.0,2226.0,10819.0,28930.0,1226.0,858.0,29.11263903588934,10.385541734747608,110.64881648587041,2022,09,23,28800
3308,2022-03-12 03:00:00+01:00,50081.0,2806.0,11952.0,36095.0,7823.0,0.0,145.13241704822894,0.0,106.88773403374572,2022,03,12,10800
3309,2022-11-25 13:00:00+01:00,58175.0,2806.0,11480.0,34430.0,3540.0,4101.0,36.59940354526672,45.508160224940085,115.29314784641203,2022,11,25,46800
3310,2022-08-27 08:00:00+02:00,38239.0,2226.0,11060.0,22830.0,1966.0,1667.0,86.60127623627515,20.64420031233834,83.92289468994251,2022,08,27,28800
3311,2022-05-18 13:00:00+02:00,52769.0,2226.0,11076.0,29265.0,945.0,9184.0,15.11837820260902,47.7644342211924,109.02165078506522,2022,05,18,46800
3312,2022-11-21 10:00:00+01:00,61666.0,2676.0,11945.0,33925.0,6920.0,1188.0,135.6585245906708,45.23305662637353,154.40638110577726,2022,11,21,36000
3313,2022-11-13 19:00:00+01:00,49793.0,2806.0,11945.0,32015.0,2865.0,0.0,127.91733627537026,0.0,130.8494448150214,2022,11,13,68400
3314,2022-04-02 10:00:00+02:00,62106.0,2806.0,11567.0,31380.0,8591.0,3565.0,150.9203139954013,25.121469608566265,136.10765556501588,2022,04,02,36000
3315,2022-12-24 21:00:00+01:00,45111.0,3386.0,11945.0,39715.0,3645.0,0.0,48.33885025985256,0.0,128.05805543464894,2022,12,24,75600
3316,2022-06-09 10:00:00+02:00,49932.0,2226.0,10840.0,30098.0,3576.0,5723.0,195.6557601262693,34.28127597323273,108.59251257123046,2022,06,09,36000
3317,2022-01-31 15:00:00+01:00,70792.0,3386.0,11487.0,49527.0,12821.0,2060.0,68.93619663391081,47.66699134088548,146.3999306153974,2022,01,31,54000
3318,2022-10-07 17:00:00+02:00,43957.0,2806.0,11277.0,29230.0,1308.0,2818.0,86.51225713689735,73.16848896743572,84.67275847395273,2022,10,07,61200
3319,2022-09-20 00:00:00+02:00,41077.0,2226.0,10819.0,28826.0,2980.0,0.0,27.94585100216657,0.0,107.60070410647366,2022,09,20,0
3320,2022-04-06 13:00:00+02:00,61863.0,2226.0,11567.0,32471.0,9342.0,3974.0,91.57995899152247,28.45734108165934,141.0131812391075,2022,04,06,46800
3321,2022-05-06 19:00:00+02:00,46979.0,2806.0,11140.0,30161.0,2770.0,1527.0,80.0250952702706,37.45179971092588,101.97810536981929,2022,05,06,68400
3322,2022-04-21 07:00:00+02:00,50552.0,2226.0,11140.0,32138.0,3978.0,370.0,62.39231245590092,3.235828832817655,108.10530219765373,2022,04,21,25200
3323,2022-02-08 06:00:00+01:00,65541.0,3386.0,11952.0,45882.0,4196.0,0.0,170.1114686454323,0.0,144.3239049558232,2022,02,08,21600
3324,2022-04-26 01:00:00+02:00,44178.0,2806.0,11140.0,30441.0,2293.0,0.0,73.57999959139225,0.0,101.4852523850567,2022,04,26,3600
3325,2022-08-25 08:00:00+02:00,45447.0,2226.0,11060.0,25410.0,2173.0,1505.0,57.48554805596039,23.686680297783653,98.60327927354155,2022,08,25,28800
3326,2022-10-11 09:00:00+02:00,50265.0,2226.0,11310.0,31055.0,2725.0,1618.0,40.94061537065736,40.22290831032952,116.64718823006811,2022,10,11,32400
3327,2022-06-15 05:00:00+02:00,38361.0,2226.0,10255.0,29075.0,2241.0,61.0,92.43665911159052,2.600276506161744,87.15478735122784,2022,06,15,18000
3328,2022-06-28 16:00:00+02:00,48586.0,2226.0,10555.0,28620.0,1776.0,7408.0,71.78411196190102,93.35569460019936,99.2423555478912,2022,06,28,57600
3329,2022-01-02 00:00:00+01:00,52698.0,2226.0,11487.0,43501.0,5611.0,0.0,101.46426332470986,0.0,109.7416216544578,2022,01,02,0
3330,2022-09-17 08:00:00+02:00,39281.0,2226.0,10819.0,27360.0,4483.0,1244.0,78.99325175943467,10.91814463876265,88.07691993438374,2022,09,17,28800
3331,2022-12-16 16:00:00+01:00,69572.0,3386.0,11945.0,41880.0,2433.0,884.0,70.20484765969235,45.10164886297103,176.56929861750598,2022,12,16,57600
3332,2022-04-09 11:00:00+02:00,56183.0,2226.0,11567.0,30825.0,2632.0,5803.0,50.227489023390525,18.84690643986279,123.91612510442549,2022,04,09,39600
3333,2023-03-27 23:00:00+02:00,53274.0,3386.0,11952.0,36990.0,1854.0,0.0,106.11244036398398,0.0,135.03474860315467,2023,03,27,82800
3334,2022-10-18 17:00:00+02:00,45909.0,2806.0,11480.0,29250.0,2189.0,2576.0,44.49592559951957,26.853039200167064,89.14928646673677,2022,10,18,61200
3335,2022-04-02 14:00:00+02:00,57665.0,2806.0,11567.0,31380.0,8828.0,5598.0,120.42913464186408,46.60699967065732,98.91406806742572,2022,04,02,50400
3336,2022-04-29 21:00:00+02:00,45893.0,2806.0,11140.0,28310.0,3680.0,24.0,82.15994370255105,1.83787316694536,111.38898203953117,2022,04,29,75600
3337,2022-10-17 21:00:00+02:00,45012.0,2226.0,11480.0,28800.0,2077.0,0.0,93.8020331793053,0.0,123.31767335284991,2022,10,17,75600
3338,2022-10-05 13:00:00+02:00,49533.0,2806.0,11277.0,27920.0,8604.0,8172.0,38.89776275973246,38.34743985966782,82.29019387876801,2022,10,05,46800
3339,2022-06-10 11:00:00+02:00,50565.0,2226.0,10840.0,30098.0,1739.0,8178.0,47.42038391301269,37.38218967068613,105.76687759643453,2022,06,10,39600
3340,2022-05-11 15:00:00+02:00,49096.0,2676.0,11140.0,29287.0,7915.0,8437.0,1011.635744016308,29.04588597484121,97.81718779329587,2022,05,11,54000
3341,2022-03-16 13:00:00+01:00,55704.0,2806.0,11952.0,36810.0,2593.0,5339.0,89.93841393227692,91.47048525728114,120.88700775042105,2022,03,16,46800
3342,2022-11-06 08:00:00+01:00,41930.0,2806.0,11330.0,30015.0,7367.0,912.0,173.93842348198586,12.524094425405403,87.43318444877652,2022,11,06,28800
3343,2022-05-26 08:00:00+02:00,36824.0,2806.0,10840.0,25836.0,2431.0,2245.0,71.70019735435629,74.5523678735661,82.52969515857467,2022,05,26,28800
3344,2022-03-21 04:00:00+01:00,47807.0,3386.0,11952.0,36125.0,4075.0,0.0,53.19347470915933,0.0,110.56915652832532,2022,03,21,14400
3345,2022-05-25 22:00:00+02:00,45531.0,2806.0,11140.0,28939.0,4759.0,0.0,220.4638544322194,0.0,95.99812234601254,2022,05,25,79200
3346,2022-01-18 15:00:00+01:00,73281.0,3386.0,11487.0,48911.0,2560.0,2246.0,74.73642043664228,28.41377935338524,171.6228783999886,2022,01,18,54000
3347,2022-12-24 23:00:00+01:00,48175.0,3386.0,11945.0,40630.0,3904.0,0.0,55.56162744596716,0.0,120.50066320903946,2022,12,24,82800
3348,2022-10-19 08:00:00+02:00,48263.0,2226.0,11480.0,29250.0,5627.0,486.0,259.5510688726623,10.31418212662429,100.17479899513317,2022,10,19,28800
3349,2022-05-01 04:00:00+02:00,35629.0,2676.0,11140.0,29225.0,2310.0,0.0,49.46554224185815,0.0,90.27249346607948,2022,05,01,14400
3350,2022-11-07 22:00:00+01:00,47567.0,2806.0,11795.0,30698.0,10233.0,0.0,253.2771491582197,0.0,104.17875230527885,2022,11,07,79200
3351,2022-12-08 04:00:00+01:00,58321.0,3386.0,11945.0,37125.0,1583.0,0.0,14.596534641119868,0.0,131.96916442515553,2022,12,08,14400
3352,2022-05-16 21:00:00+02:00,45159.0,2226.0,11076.0,29150.0,990.0,81.0,48.92698641853995,1.39549823710683,121.785267150718,2022,05,16,75600
3353,2022-12-09 15:00:00+01:00,69559.0,3386.0,11945.0,38897.0,1988.0,1569.0,140.93694131976676,21.57114474742321,169.20446729285177,2022,12,09,54000
3354,2022-08-31 18:00:00+02:00,49449.0,2226.0,10857.0,25310.0,2462.0,2351.0,81.38422978159126,71.74573158035257,113.53016047376089,2022,08,31,64800
3355,2022-05-06 07:00:00+02:00,48440.0,2676.0,11140.0,30071.0,2796.0,670.0,115.9414011332106,2.278773893460326,99.45807997985162,2022,05,06,25200
3356,2022-11-16 00:00:00+01:00,46987.0,2806.0,11945.0,30990.0,8096.0,0.0,119.71365618476516,0.0,112.94378826231305,2022,11,16,0
3357,2022-12-30 01:00:00+01:00,48753.0,3386.0,11945.0,37009.0,5788.0,0.0,71.90537082124786,0.0,107.19312005657152,2022,12,30,3600
3358,2022-09-13 09:00:00+02:00,48966.0,2226.0,10819.0,28220.0,3652.0,2038.0,322.6561181633401,31.3458986069489,108.54922406186478,2022,09,13,32400
3359,2022-02-24 12:00:00+01:00,65358.0,3306.0,11487.0,44316.0,11142.0,4515.0,144.16472287026846,55.3377035836192,145.60332956744074,2022,02,24,43200
3360,2022-02-18 20:00:00+01:00,61544.0,3386.0,11952.0,45445.0,12266.0,0.0,405.911683059805,0.0,164.73384944363644,2022,02,18,72000
3361,2022-05-21 17:00:00+02:00,41692.0,2806.0,11140.0,28696.0,712.0,5645.0,16.28496238865779,79.9476614506551,81.39001494759621,2022,05,21,61200
3362,2022-06-06 14:00:00+02:00,42641.0,2226.0,10840.0,28340.0,3433.0,7212.0,153.54028021030442,57.19982745986111,80.72039998180188,2022,06,06,50400
3363,2022-06-17 04:00:00+02:00,38072.0,2226.0,10255.0,29075.0,2434.0,0.0,93.47027768471378,0.0,90.7219996342676,2022,06,17,14400
3364,2022-09-10 08:00:00+02:00,38071.0,2226.0,10819.0,24235.0,4379.0,1064.0,90.28308782774556,6.376017155814637,89.56512492755489,2022,09,10,28800
3365,2022-05-12 01:00:00+02:00,40566.0,2676.0,11140.0,29287.0,4864.0,0.0,68.21316550133429,0.0,96.11556052065465,2022,05,12,3600
3366,2022-04-02 15:00:00+02:00,55830.0,2806.0,11567.0,31380.0,8688.0,5166.0,128.64209918428494,46.73765858661238,99.80191132297283,2022,04,02,54000
